id,firstName,lastName,age
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
120,John,Doe,0,
120,John,Doe,0,
120,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
120,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
120,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
120,John,Doe,0,
24,Jerry,Johnson,46,
120,John,Doe,0,
126,Daisy,Miller,87,
120,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
120,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
51,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
51,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
51,John,Doe,0,
51,John,Doe,0,
51,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
51,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
51,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
51,John,Doe,0,
24,Jerry,Johnson,46,
51,John,Doe,0,
126,Daisy,Miller,87,
51,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
51,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
51,John,Doe,0,
51,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
51,John,Doe,0,
121,Donald,Smith,99,
51,John,Doe,0,
39,Minnie,Miller,25,
35,Jane,Jones,27,
136,John,Taylor,43,
82,Bob,Williams,10,
57,Jerry,Davis,88,
51,John,Doe,0,
23,Minnie,Smith,96,
51,John,Doe,0,
5,Mickey,Johnson,73,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
76,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
76,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
76,John,Doe,0,
76,John,Doe,0,
76,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
76,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
76,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
76,John,Doe,0,
24,Jerry,Johnson,46,
76,John,Doe,0,
126,Daisy,Miller,87,
76,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
76,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
76,John,Doe,0,
76,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
76,John,Doe,0,
121,Donald,Smith,99,
76,John,Doe,0,
39,Minnie,Miller,25,
35,Jane,Jones,27,
136,John,Taylor,43,
82,Bob,Williams,10,
57,Jerry,Davis,88,
76,John,Doe,0,
23,Minnie,Smith,96,
76,John,Doe,0,
5,Mickey,Johnson,73,
68,Tom,Davis,50,
76,John,Doe,0,
52,Alice,Davis,5,
114,Bob,Jones,71,
76,John,Doe,0,
92,Donald,Moore,96,
65,Jerry,Brown,94,
76,John,Doe,0,
140,Jerry,Moore,76,
70,Donald,Williams,69,
76,John,Doe,0,
30,John,Davis,11,
101,Tom,Taylor,48,
76,John,Doe,0,
76,John,Doe,0,
76,John,Doe,0,
88,Minnie,Smith,60,
76,John,Doe,0,
132,Jane,Smith,66,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
87,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
87,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
87,John,Doe,0,
87,John,Doe,0,
87,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
87,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
87,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
87,John,Doe,0,
24,Jerry,Johnson,46,
87,John,Doe,0,
126,Daisy,Miller,87,
87,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
87,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
87,John,Doe,0,
87,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
87,John,Doe,0,
121,Donald,Smith,99,
87,John,Doe,0,
39,Minnie,Miller,25,
35,Jane,Jones,27,
136,John,Taylor,43,
82,Bob,Williams,10,
57,Jerry,Davis,88,
87,John,Doe,0,
23,Minnie,Smith,96,
87,John,Doe,0,
5,Mickey,Johnson,73,
68,Tom,Davis,50,
87,John,Doe,0,
52,Alice,Davis,5,
114,Bob,Jones,71,
87,John,Doe,0,
92,Donald,Moore,96,
65,Jerry,Brown,94,
87,John,Doe,0,
140,Jerry,Moore,76,
70,Donald,Williams,69,
87,John,Doe,0,
30,John,Davis,11,
101,Tom,Taylor,48,
87,John,Doe,0,
87,John,Doe,0,
87,John,Doe,0,
88,Minnie,Smith,60,
87,John,Doe,0,
132,Jane,Smith,66,
28,Mickey,Smith,40,
87,John,Doe,0,
87,John,Doe,0,
87,John,Doe,0,
21,Bob,Williams,10,
99,Alice,Taylor,38,
16,Jane,Taylor,19,
33,Donald,Moore,11,
83,Mickey,Brown,6,
117,Minnie,Smith,47,
87,John,Doe,0,
87,John,Doe,0,
87,John,Doe,0,
113,Alice,Davis,27,
87,John,Doe,0,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
38,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
38,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
38,John,Doe,0,
38,John,Doe,0,
38,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
38,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
38,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
38,John,Doe,0,
24,Jerry,Johnson,46,
38,John,Doe,0,
126,Daisy,Miller,87,
38,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
38,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
38,John,Doe,0,
38,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
38,John,Doe,0,
121,Donald,Smith,99,
38,John,Doe,0,
39,Minnie,Miller,25,
35,Jane,Jones,27,
136,John,Taylor,43,
82,Bob,Williams,10,
57,Jerry,Davis,88,
38,John,Doe,0,
23,Minnie,Smith,96,
38,John,Doe,0,
5,Mickey,Johnson,73,
68,Tom,Davis,50,
38,John,Doe,0,
52,Alice,Davis,5,
114,Bob,Jones,71,
38,John,Doe,0,
92,Donald,Moore,96,
65,Jerry,Brown,94,
38,John,Doe,0,
140,Jerry,Moore,76,
70,Donald,Williams,69,
38,John,Doe,0,
30,John,Davis,11,
101,Tom,Taylor,48,
38,John,Doe,0,
38,John,Doe,0,
38,John,Doe,0,
88,Minnie,Smith,60,
38,John,Doe,0,
132,Jane,Smith,66,
28,Mickey,Smith,40,
38,John,Doe,0,
38,John,Doe,0,
38,John,Doe,0,
21,Bob,Williams,10,
99,Alice,Taylor,38,
16,Jane,Taylor,19,
33,Donald,Moore,11,
83,Mickey,Brown,6,
117,Minnie,Smith,47,
38,John,Doe,0,
38,John,Doe,0,
38,John,Doe,0,
113,Alice,Davis,27,
38,John,Doe,0,
38,John,Doe,0,
85,Minnie,Williams,86,
148,Jane,Moore,37,
38,John,Doe,0,
149,Donald,Wilson,34,
94,Jane,Smith,72,
38,John,Doe,0,
0,Jerry,Miller,56,
102,Alice,Taylor,99,
38,John,Doe,0,
109,Minnie,Miller,93,
38,John,Doe,0,
128,Minnie,Williams,63,
6,John,Davis,90,
145,Jane,Johnson,24,
38,John,Doe,0,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
116,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
116,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
116,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
116,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
116,John,Doe,0,
24,Jerry,Johnson,46,
116,John,Doe,0,
126,Daisy,Miller,87,
116,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
116,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
116,John,Doe,0,
116,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
116,John,Doe,0,
121,Donald,Smith,99,
116,John,Doe,0,
39,Minnie,Miller,25,
35,Jane,Jones,27,
136,John,Taylor,43,
82,Bob,Williams,10,
57,Jerry,Davis,88,
116,John,Doe,0,
23,Minnie,Smith,96,
116,John,Doe,0,
5,Mickey,Johnson,73,
68,Tom,Davis,50,
116,John,Doe,0,
52,Alice,Davis,5,
114,Bob,Jones,71,
116,John,Doe,0,
92,Donald,Moore,96,
65,Jerry,Brown,94,
116,John,Doe,0,
140,Jerry,Moore,76,
70,Donald,Williams,69,
116,John,Doe,0,
30,John,Davis,11,
101,Tom,Taylor,48,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
88,Minnie,Smith,60,
116,John,Doe,0,
132,Jane,Smith,66,
28,Mickey,Smith,40,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
21,Bob,Williams,10,
99,Alice,Taylor,38,
16,Jane,Taylor,19,
33,Donald,Moore,11,
83,Mickey,Brown,6,
117,Minnie,Smith,47,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
113,Alice,Davis,27,
116,John,Doe,0,
116,John,Doe,0,
85,Minnie,Williams,86,
148,Jane,Moore,37,
116,John,Doe,0,
149,Donald,Wilson,34,
94,Jane,Smith,72,
116,John,Doe,0,
0,Jerry,Miller,56,
102,Alice,Taylor,99,
116,John,Doe,0,
109,Minnie,Miller,93,
116,John,Doe,0,
128,Minnie,Williams,63,
6,John,Davis,90,
145,Jane,Johnson,24,
116,John,Doe,0,
112,Alice,Brown,68,
8,John,Brown,70,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
47,John,Jones,5,
116,John,Doe,0,
67,Jerry,Taylor,51,
116,John,Doe,0,
15,Mickey,Johnson,94,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
116,John,Doe,0,
144,John,Brown,1,
116,John,Doe,0,
116,John,Doe,0,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
82,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
82,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
82,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
82,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
82,John,Doe,0,
24,Jerry,Johnson,46,
82,John,Doe,0,
126,Daisy,Miller,87,
82,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
82,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
82,John,Doe,0,
82,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
82,John,Doe,0,
121,Donald,Smith,99,
82,John,Doe,0,
39,Minnie,Miller,25,
35,Jane,Jones,27,
136,John,Taylor,43,
82,Bob,Williams,10,
57,Jerry,Davis,88,
82,John,Doe,0,
23,Minnie,Smith,96,
82,John,Doe,0,
5,Mickey,Johnson,73,
68,Tom,Davis,50,
82,John,Doe,0,
52,Alice,Davis,5,
114,Bob,Jones,71,
82,John,Doe,0,
92,Donald,Moore,96,
65,Jerry,Brown,94,
82,John,Doe,0,
140,Jerry,Moore,76,
70,Donald,Williams,69,
82,John,Doe,0,
30,John,Davis,11,
101,Tom,Taylor,48,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
88,Minnie,Smith,60,
82,John,Doe,0,
132,Jane,Smith,66,
28,Mickey,Smith,40,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
21,Bob,Williams,10,
99,Alice,Taylor,38,
16,Jane,Taylor,19,
33,Donald,Moore,11,
83,Mickey,Brown,6,
117,Minnie,Smith,47,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
113,Alice,Davis,27,
82,John,Doe,0,
82,John,Doe,0,
85,Minnie,Williams,86,
148,Jane,Moore,37,
82,John,Doe,0,
149,Donald,Wilson,34,
94,Jane,Smith,72,
82,John,Doe,0,
0,Jerry,Miller,56,
102,Alice,Taylor,99,
82,John,Doe,0,
109,Minnie,Miller,93,
82,John,Doe,0,
128,Minnie,Williams,63,
6,John,Davis,90,
145,Jane,Johnson,24,
82,John,Doe,0,
112,Alice,Brown,68,
8,John,Brown,70,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
47,John,Jones,5,
82,John,Doe,0,
67,Jerry,Taylor,51,
82,John,Doe,0,
15,Mickey,Johnson,94,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
144,John,Brown,1,
82,John,Doe,0,
82,John,Doe,0,
53,Donald,Wilson,89,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
103,Daisy,Jones,28,
10,Daisy,Brown,11,
82,John,Doe,0,
96,John,Taylor,76,
82,John,Doe,0,
82,John,Doe,0,
82,John,Doe,0,
107,Bob,Taylor,11,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
70,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
70,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
70,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
70,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
70,John,Doe,0,
24,Jerry,Johnson,46,
70,John,Doe,0,
126,Daisy,Miller,87,
70,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
70,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
70,John,Doe,0,
70,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
70,John,Doe,0,
121,Donald,Smith,99,
70,John,Doe,0,
39,Minnie,Miller,25,
35,Jane,Jones,27,
136,John,Taylor,43,
82,Bob,Williams,10,
57,Jerry,Davis,88,
70,John,Doe,0,
23,Minnie,Smith,96,
70,John,Doe,0,
5,Mickey,Johnson,73,
68,Tom,Davis,50,
70,John,Doe,0,
52,Alice,Davis,5,
114,Bob,Jones,71,
70,John,Doe,0,
92,Donald,Moore,96,
65,Jerry,Brown,94,
70,John,Doe,0,
140,Jerry,Moore,76,
70,Donald,Williams,69,
70,John,Doe,0,
30,John,Davis,11,
101,Tom,Taylor,48,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
88,Minnie,Smith,60,
70,John,Doe,0,
132,Jane,Smith,66,
28,Mickey,Smith,40,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
21,Bob,Williams,10,
99,Alice,Taylor,38,
16,Jane,Taylor,19,
33,Donald,Moore,11,
83,Mickey,Brown,6,
117,Minnie,Smith,47,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
113,Alice,Davis,27,
70,John,Doe,0,
70,John,Doe,0,
85,Minnie,Williams,86,
148,Jane,Moore,37,
70,John,Doe,0,
149,Donald,Wilson,34,
94,Jane,Smith,72,
70,John,Doe,0,
0,Jerry,Miller,56,
102,Alice,Taylor,99,
70,John,Doe,0,
109,Minnie,Miller,93,
70,John,Doe,0,
128,Minnie,Williams,63,
6,John,Davis,90,
145,Jane,Johnson,24,
70,John,Doe,0,
112,Alice,Brown,68,
8,John,Brown,70,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
47,John,Jones,5,
70,John,Doe,0,
67,Jerry,Taylor,51,
70,John,Doe,0,
15,Mickey,Johnson,94,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
144,John,Brown,1,
70,John,Doe,0,
70,John,Doe,0,
53,Donald,Wilson,89,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
103,Daisy,Jones,28,
10,Daisy,Brown,11,
70,John,Doe,0,
96,John,Taylor,76,
70,John,Doe,0,
70,John,Doe,0,
70,John,Doe,0,
107,Bob,Taylor,11,
70,John,Doe,0,
70,John,Doe,0,
75,Alice,Miller,95,
70,John,Doe,0,
122,Jane,Davis,50,
70,John,Doe,0,
79,Jane,Wilson,25,
93,Daisy,Miller,31,
105,Tom,Davis,79,
31,Daisy,Williams,58,
143,Tom,Moore,10,
108,Jane,Williams,57,
133,Alice,Moore,96,
81,Daisy,Brown,49,
97,Donald,Johnson,34,
116,Mickey,Jones,9,
46,Jane,Moore,31,
139,Bob,Taylor,64,
50,Mickey,Johnson,34,
14,John,Taylor,73,
146,Donald,Taylor,35,
137,Tom,Davis,8,
62,Jane,Williams,20,
43,Donald,Moore,15,
134,Donald,Johnson,6,
42,Mickey,Johnson,54,
120,Jane,Davis,96,
17,Alice,Miller,15,
117,John,Doe,0,
115,Tom,Taylor,25,
34,Mickey,Smith,88,
117,John,Doe,0,
51,Mickey,Taylor,42,
22,Tom,Moore,79,
76,John,Miller,79,
87,Bob,Taylor,22,
73,Jane,Taylor,83,
58,Bob,Miller,86,
117,John,Doe,0,
117,John,Doe,0,
117,John,Doe,0,
110,Minnie,Taylor,5,
38,Mickey,Moore,68,
123,Tom,Moore,49,
117,John,Doe,0,
98,Mickey,Taylor,55,
3,Donald,Williams,70,
86,Daisy,Taylor,61,
18,Mickey,Wilson,16,
117,John,Doe,0,
44,John,Johnson,33,
27,Daisy,Johnson,68,
61,Bob,Moore,74,
124,Jane,Brown,38,
117,John,Doe,0,
24,Jerry,Johnson,46,
117,John,Doe,0,
126,Daisy,Miller,87,
117,John,Doe,0,
12,Tom,Jones,11,
80,Bob,Miller,76,
104,Bob,Moore,31,
117,John,Doe,0,
95,Tom,Taylor,53,
48,Daisy,Wilson,87,
20,Minnie,Jones,79,
69,Tom,Williams,55,
117,John,Doe,0,
117,John,Doe,0,
72,Alice,Moore,9,
40,Jerry,Moore,74,
91,Mickey,Jones,69,
