id,firstName,lastName,age
145,Jane,Johnson,24,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
59,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
59,John,Doe,0,
59,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
59,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
59,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
59,John,Doe,0,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
78,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
78,John,Doe,0,
78,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
78,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
78,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
78,John,Doe,0,
78,John,Doe,0,
139,Bob,Taylor,64,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
47,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
47,John,Doe,0,
47,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
47,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
47,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
47,John,Doe,0,
47,John,Doe,0,
139,Bob,Taylor,64,
47,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
47,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
139,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
139,John,Doe,0,
139,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
139,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
139,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
139,John,Doe,0,
139,John,Doe,0,
139,Bob,Taylor,64,
139,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
139,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
139,John,Doe,0,
139,John,Doe,0,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
11,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
11,John,Doe,0,
11,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
11,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
11,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
11,John,Doe,0,
11,John,Doe,0,
139,Bob,Taylor,64,
11,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
11,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
11,John,Doe,0,
11,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
11,John,Doe,0,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
145,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
145,John,Doe,0,
145,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
145,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
145,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
145,John,Doe,0,
145,John,Doe,0,
139,Bob,Taylor,64,
145,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
145,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
145,John,Doe,0,
145,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
145,John,Doe,0,
145,John,Doe,0,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
145,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
145,John,Doe,0,
145,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
145,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
145,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
145,John,Doe,0,
145,John,Doe,0,
139,Bob,Taylor,64,
145,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
145,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
145,John,Doe,0,
145,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
145,John,Doe,0,
145,John,Doe,0,
15,Mickey,Johnson,94,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
59,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
59,John,Doe,0,
59,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
59,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
59,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
59,John,Doe,0,
59,John,Doe,0,
139,Bob,Taylor,64,
59,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
59,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
59,John,Doe,0,
59,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
59,John,Doe,0,
59,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
59,John,Doe,0,
54,Tom,Williams,64,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
66,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
66,John,Doe,0,
66,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
66,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
66,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
66,John,Doe,0,
66,John,Doe,0,
139,Bob,Taylor,64,
66,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
66,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
66,John,Doe,0,
66,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
66,John,Doe,0,
66,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
66,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
66,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
148,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
148,John,Doe,0,
148,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
148,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
148,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
148,John,Doe,0,
148,John,Doe,0,
139,Bob,Taylor,64,
148,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
148,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
148,John,Doe,0,
148,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
148,John,Doe,0,
148,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
148,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
148,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
148,John,Doe,0,
0,Jerry,Miller,56,
148,John,Doe,0,
42,Mickey,Johnson,54,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
148,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
148,John,Doe,0,
148,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
148,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
148,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
148,John,Doe,0,
148,John,Doe,0,
139,Bob,Taylor,64,
148,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
148,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
148,John,Doe,0,
148,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
148,John,Doe,0,
148,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
148,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
148,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
148,John,Doe,0,
0,Jerry,Miller,56,
148,John,Doe,0,
42,Mickey,Johnson,54,
105,Tom,Davis,79,
33,Donald,Moore,11,
103,Daisy,Jones,28,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
39,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
39,John,Doe,0,
39,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
39,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
39,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
39,John,Doe,0,
39,John,Doe,0,
139,Bob,Taylor,64,
39,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
39,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
39,John,Doe,0,
39,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
39,John,Doe,0,
39,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
39,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
39,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
39,John,Doe,0,
0,Jerry,Miller,56,
39,John,Doe,0,
42,Mickey,Johnson,54,
105,Tom,Davis,79,
33,Donald,Moore,11,
103,Daisy,Jones,28,
39,John,Doe,0,
39,John,Doe,0,
39,John,Doe,0,
119,Tom,Johnson,13,
132,Jane,Smith,66,
39,John,Doe,0,
16,Jane,Taylor,19,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
103,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
103,John,Doe,0,
103,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
103,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
103,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
103,John,Doe,0,
103,John,Doe,0,
139,Bob,Taylor,64,
103,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
103,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
103,John,Doe,0,
103,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
103,John,Doe,0,
103,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
103,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
103,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
103,John,Doe,0,
0,Jerry,Miller,56,
103,John,Doe,0,
42,Mickey,Johnson,54,
105,Tom,Davis,79,
33,Donald,Moore,11,
103,Daisy,Jones,28,
103,John,Doe,0,
103,John,Doe,0,
103,John,Doe,0,
119,Tom,Johnson,13,
132,Jane,Smith,66,
103,John,Doe,0,
16,Jane,Taylor,19,
103,John,Doe,0,
147,Donald,Miller,22,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
103,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
103,John,Doe,0,
103,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
103,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
103,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
103,John,Doe,0,
103,John,Doe,0,
139,Bob,Taylor,64,
103,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
103,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
103,John,Doe,0,
103,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
103,John,Doe,0,
103,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
103,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
103,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
103,John,Doe,0,
0,Jerry,Miller,56,
103,John,Doe,0,
42,Mickey,Johnson,54,
105,Tom,Davis,79,
33,Donald,Moore,11,
103,Daisy,Jones,28,
103,John,Doe,0,
103,John,Doe,0,
103,John,Doe,0,
119,Tom,Johnson,13,
132,Jane,Smith,66,
103,John,Doe,0,
16,Jane,Taylor,19,
103,John,Doe,0,
147,Donald,Miller,22,
34,Mickey,Smith,88,
103,John,Doe,0,
35,Jane,Jones,27,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
103,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
103,John,Doe,0,
103,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
103,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
103,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
103,John,Doe,0,
103,John,Doe,0,
139,Bob,Taylor,64,
103,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
103,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
103,John,Doe,0,
103,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
103,John,Doe,0,
103,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
103,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
103,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
103,John,Doe,0,
0,Jerry,Miller,56,
103,John,Doe,0,
42,Mickey,Johnson,54,
105,Tom,Davis,79,
33,Donald,Moore,11,
103,Daisy,Jones,28,
103,John,Doe,0,
103,John,Doe,0,
103,John,Doe,0,
119,Tom,Johnson,13,
132,Jane,Smith,66,
103,John,Doe,0,
16,Jane,Taylor,19,
103,John,Doe,0,
147,Donald,Miller,22,
34,Mickey,Smith,88,
103,John,Doe,0,
35,Jane,Jones,27,
100,John,Williams,43,
62,Jane,Williams,20,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
103,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
103,John,Doe,0,
103,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
103,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
103,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
103,John,Doe,0,
103,John,Doe,0,
139,Bob,Taylor,64,
103,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
103,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
103,John,Doe,0,
103,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
103,John,Doe,0,
103,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
103,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
103,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
103,John,Doe,0,
0,Jerry,Miller,56,
103,John,Doe,0,
42,Mickey,Johnson,54,
105,Tom,Davis,79,
33,Donald,Moore,11,
103,Daisy,Jones,28,
103,John,Doe,0,
103,John,Doe,0,
103,John,Doe,0,
119,Tom,Johnson,13,
132,Jane,Smith,66,
103,John,Doe,0,
16,Jane,Taylor,19,
103,John,Doe,0,
147,Donald,Miller,22,
34,Mickey,Smith,88,
103,John,Doe,0,
35,Jane,Jones,27,
100,John,Williams,43,
62,Jane,Williams,20,
13,John,Wilson,4,
22,Tom,Moore,79,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
78,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
78,John,Doe,0,
78,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
78,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
148,Jane,Moore,37,
130,Daisy,Johnson,82,
78,John,Doe,0,
145,Jane,Johnson,24,
60,Alice,Miller,65,
78,John,Doe,0,
78,John,Doe,0,
139,Bob,Taylor,64,
78,John,Doe,0,
72,Alice,Moore,9,
70,Donald,Williams,69,
78,John,Doe,0,
51,Mickey,Taylor,42,
39,Minnie,Miller,25,
78,John,Doe,0,
78,John,Doe,0,
138,Donald,Williams,93,
30,John,Davis,11,
57,Jerry,Davis,88,
78,John,Doe,0,
78,John,Doe,0,
15,Mickey,Johnson,94,
140,Jerry,Moore,76,
78,John,Doe,0,
54,Tom,Williams,64,
123,Tom,Moore,49,
78,John,Doe,0,
6,John,Davis,90,
49,Tom,Jones,24,
78,John,Doe,0,
0,Jerry,Miller,56,
78,John,Doe,0,
42,Mickey,Johnson,54,
105,Tom,Davis,79,
33,Donald,Moore,11,
103,Daisy,Jones,28,
78,John,Doe,0,
78,John,Doe,0,
78,John,Doe,0,
119,Tom,Johnson,13,
132,Jane,Smith,66,
78,John,Doe,0,
16,Jane,Taylor,19,
78,John,Doe,0,
147,Donald,Miller,22,
34,Mickey,Smith,88,
78,John,Doe,0,
35,Jane,Jones,27,
100,John,Williams,43,
62,Jane,Williams,20,
13,John,Wilson,4,
22,Tom,Moore,79,
116,Mickey,Jones,9,
32,Jerry,Davis,31,
78,John,Doe,0,
131,Donald,Davis,21,
115,Tom,Taylor,25,
10,Daisy,Brown,11,
7,Alice,Davis,41,
118,Alice,Jones,81,
11,Jerry,Brown,25,
66,Tom,Taylor,64,
65,Jerry,Brown,94,
52,Alice,Davis,5,
78,Jerry,Moore,32,
4,Tom,Wilson,46,
79,Jane,Wilson,25,
115,John,Doe,0,
59,Daisy,Davis,97,
73,Jane,Taylor,83,
137,Tom,Davis,8,
115,John,Doe,0,
115,John,Doe,0,
47,John,Jones,5,
28,Mickey,Smith,40,
115,John,Doe,0,
94,Jane,Smith,72,
46,Jane,Moore,31,
23,Minnie,Smith,96,
109,Minnie,Miller,93,
76,John,Miller,79,
